0,443268	15:53:31.820421
0,436038	15:53:31.821697
0,428282	15:53:31.823061
0,4206	15:53:31.824407
0,413188	15:53:31.825701
0,40536	15:53:31.827063
0,397436	15:53:31.828437
0,389931	15:53:31.829734
0,381837	15:53:31.831128
0,373927	15:53:31.832486
0,366253	15:53:31.833799
0,358375	15:53:31.835143
0,350526	15:53:31.836478
0,342941	15:53:31.837764
0,33494	15:53:31.839117
0,326934	15:53:31.840467
0,319106	15:53:31.841783
0,311092	15:53:31.843127
0,30284	15:53:31.844507
0,295065	15:53:31.845804
0,286753	15:53:31.847187
0,278757	15:53:31.848514
0,270906	15:53:31.849814
0,262729	15:53:31.851165
0,254358	15:53:31.852545
0,246453	15:53:31.853845
0,238009	15:53:31.855231
0,229608	15:53:31.856607
0,221515	15:53:31.857930
0,213314	15:53:31.859268
0,204877	15:53:31.860642
0,196504	15:53:31.862003
0,188106	15:53:31.863366
0,179717	15:53:31.864725
0,171384	15:53:31.866073
0,163101	15:53:31.867411
0,154613	15:53:31.868780
0,146157	15:53:31.870142
0,13769	15:53:31.871504
0,129101	15:53:31.872884
0,12057	15:53:31.874253
0,11215	15:53:31.875603
0,103714	15:53:31.876954
0,095228	15:53:31.878312
0,086508	15:53:31.879706
0,078245	15:53:31.881026
0,069582	15:53:31.882409
0,061127	15:53:31.883758
0,053212	15:53:31.885020
0,044791	15:53:31.886362
0,036223	15:53:31.887727
0,028274	15:53:31.888993
0,019656	15:53:31.890365
0,011088	15:53:31.891729
0,002926	15:53:31.893028
-0,005626	15:53:31.894389
-0,014196	15:53:31.895753
-0,022431	15:53:31.897064
-0,030867	15:53:31.898407
-0,039319	15:53:31.899753
-0,047492	15:53:31.901055
-0,055983	15:53:31.902408
-0,064696	15:53:31.903797
-0,072828	15:53:31.905094
-0,081431	15:53:31.906467
-0,089953	15:53:31.907828
-0,097962	15:53:31.909108
-0,106246	15:53:31.910433
-0,114774	15:53:31.911798
-0,12285	15:53:31.913092
-0,131361	15:53:31.914457
-0,139819	15:53:31.915815
-0,1479	15:53:31.917114
-0,156481	15:53:31.918495
-0,164778	15:53:31.919832
-0,172741	15:53:31.921117
-0,181115	15:53:31.922470
-0,189526	15:53:31.923831
-0,197509	15:53:31.925125
-0,2059	15:53:31.926487
-0,214349	15:53:31.927861
-0,222273	15:53:31.929152
-0,230496	15:53:31.930494
-0,238716	15:53:31.931838
-0,246621	15:53:31.933133
-0,254887	15:53:31.934490
-0,263184	15:53:31.935855
-0,270995	15:53:31.937143
-0,279275	15:53:31.938511
-0,287582	15:53:31.939887
-0,295436	15:53:31.941191
-0,30353	15:53:31.942538
-0,31168	15:53:31.943898
-0,319415	15:53:31.945192
-0,327619	15:53:31.946568
-0,335735	15:53:31.947933
-0,343852	15:53:31.949302
-0,351897	15:53:31.950663
-0,359859	15:53:31.952014
-0,367562	15:53:31.953325
-0,375581	15:53:31.954694
-0,383424	15:53:31.956037
-0,391223	15:53:31.957377
-0,399102	15:53:31.958735
-0,407001	15:53:31.960101
-0,414804	15:53:31.961455
-0,422532	15:53:31.962801
-0,430223	15:53:31.964145
-0,438073	15:53:31.965522
-0,445798	15:53:31.966882
-0,453521	15:53:31.968247
-0,461204	15:53:31.969610
-0,468761	15:53:31.970956
-0,476244	15:53:31.972294
-0,483859	15:53:31.973661
-0,491436	15:53:31.975027
-0,498987	15:53:31.976394
-0,506143	15:53:31.977695
-0,513631	15:53:31.979062
-0,520939	15:53:31.980402
-0,527998	15:53:31.981702
-0,535216	15:53:31.983037
-0,542622	15:53:31.984413
-0,549582	15:53:31.985712
-0,556916	15:53:31.987087
-0,564215	15:53:31.988462
-0,571056	15:53:31.989757
-0,578097	15:53:31.991096
-0,585235	15:53:31.992460
-0,591915	15:53:31.993743
-0,59891	15:53:31.995093
-0,605974	15:53:31.996463
-0,612708	15:53:31.997776
-0,619659	15:53:31.999138
-0,626558	15:53:32.497
-0,63281	15:53:32.1735
-0,639171	15:53:32.3001
-0,645599	15:53:32.4287
-0,65203	15:53:32.5580
-0,658406	15:53:32.6869
-0,66471	15:53:32.8150
-0,671015	15:53:32.9438
-0,677251	15:53:32.10719
-0,683404	15:53:32.11990
-0,68951	15:53:32.13258
-0,695669	15:53:32.14544
-0,701789	15:53:32.15829
-0,707704	15:53:32.17078
-0,713572	15:53:32.18324
-0,719497	15:53:32.19589
-0,725531	15:53:32.20885
-0,73142	15:53:32.22157
-0,737324	15:53:32.23440
-0,743184	15:53:32.24721
-0,749027	15:53:32.26006
-0,754813	15:53:32.27286
-0,760578	15:53:32.28569
-0,76607	15:53:32.29799
-0,771592	15:53:32.31043
-0,777288	15:53:32.32334
-0,782641	15:53:32.33555
-0,788072	15:53:32.34801
-0,793431	15:53:32.36038
-0,798626	15:53:32.37245
-0,803847	15:53:32.38465
-0,808967	15:53:32.39669
-0,814123	15:53:32.40889
-0,819181	15:53:32.42093
-0,824244	15:53:32.43306
-0,829235	15:53:32.44509
-0,834219	15:53:32.45718
-0,839265	15:53:32.46950
-0,864134	15:53:32.53060
-0,869146	15:53:32.54333
-0,874049	15:53:32.55587
-0,878661	15:53:32.56775
-0,883587	15:53:32.58052
-0,888295	15:53:32.59281
-0,893201	15:53:32.60571
-0,89816	15:53:32.61884
-0,902976	15:53:32.63169
-0,90784	15:53:32.64476
-0,912612	15:53:32.65768
-0,917522	15:53:32.67107
-0,922527	15:53:32.68483
-0,927216	15:53:32.69782
-0,932187	15:53:32.71170
-0,937041	15:53:32.72536
-0,941661	15:53:32.73847
-0,946413	15:53:32.75206
-0,951064	15:53:32.76547
-0,955486	15:53:32.77832
-0,960229	15:53:32.79221
-0,964855	15:53:32.80587
-0,969378	15:53:32.81934
-0,97389	15:53:32.83289
-0,978393	15:53:32.84652
-0,982811	15:53:32.86001
-0,987236	15:53:32.87363
-0,991625	15:53:32.88726
-0,996001	15:53:32.90096
-1,000303	15:53:32.91455
-0,996065	15:53:32.92805
-0,991818	15:53:32.94146
-0,987492	15:53:32.95501
-0,983125	15:53:32.96857
-0,978563	15:53:32.98262
-0,974093	15:53:32.99627
-0,969594	15:53:32.100989
-0,965186	15:53:32.102313
-0,96065	15:53:32.103664
-0,956122	15:53:32.105002
-0,951459	15:53:32.106369
-0,946764	15:53:32.107734
-0,942301	15:53:32.109021
-0,937493	15:53:32.110397
-0,932787	15:53:32.111733
-0,928271	15:53:32.113005
-0,923439	15:53:32.114356
-0,91863	15:53:32.115690
-0,913956	15:53:32.116977
-0,909001	15:53:32.118331
-0,903978	15:53:32.119693
-0,899043	15:53:32.121021
-0,89394	15:53:32.122384
-0,888753	15:53:32.123759
-0,883928	15:53:32.125028
-0,878789	15:53:32.126370
-0,873968	15:53:32.127620
-0,869373	15:53:32.128803
-0,864087	15:53:32.130155
-0,858862	15:53:32.131482
-0,853449	15:53:32.132847
-0,847995	15:53:32.134212
-0,842482	15:53:32.135582
-0,836917	15:53:32.136955
-0,831429	15:53:32.138299
-0,82599	15:53:32.139622
-0,820355	15:53:32.140983
-0,814739	15:53:32.142330
-0,808891	15:53:32.143723
-0,80336	15:53:32.145031
-0,797555	15:53:32.146395
-0,791715	15:53:32.147758
-0,786235	15:53:32.149028
-0,780418	15:53:32.150368
-0,774545	15:53:32.151712
-0,768858	15:53:32.153005
-0,762785	15:53:32.154377
-0,756729	15:53:32.155736
-0,750958	15:53:32.157023
-0,744805	15:53:32.158387
-0,738425	15:53:32.159792
-0,732501	15:53:32.161088
-0,726304	15:53:32.162436
-0,720053	15:53:32.163787
-0,713961	15:53:32.165096
-0,707621	15:53:32.166450
-0,701159	15:53:32.167822
-0,695045	15:53:32.169112
-0,688497	15:53:32.170486
-0,682006	15:53:32.171840
-0,675824	15:53:32.173122
-0,669264	15:53:32.174475
-0,66256	15:53:32.175850
-0,656243	15:53:32.177138
-0,649517	15:53:32.178502
-0,6427	15:53:32.179877
-0,636129	15:53:32.181195
-0,629398	15:53:32.182538
-0,622651	15:53:32.183877
-0,616132	15:53:32.185164
-0,609051	15:53:32.186555
-0,60207	15:53:32.187919
-0,595115	15:53:32.189271
-0,588072	15:53:32.190633
-0,581279	15:53:32.191940
-0,574324	15:53:32.193272
-0,567266	15:53:32.194617
-0,560101	15:53:32.195976
-0,552859	15:53:32.197343
-0,545609	15:53:32.198705
-0,538336	15:53:32.200065
-0,530997	15:53:32.201431
-0,52377	15:53:32.202770
-0,516516	15:53:32.204108
-0,509111	15:53:32.205468
-0,501667	15:53:32.206829
-0,494027	15:53:32.208220
-0,486365	15:53:32.209609
-0,478974	15:53:32.210943
-0,471514	15:53:32.212284
-0,463851	15:53:32.213656
-0,456269	15:53:32.215008
-0,448394	15:53:32.216407
-0,441115	15:53:32.217695
-0,433356	15:53:32.219063
-0,425534	15:53:32.220437
-0,418133	15:53:32.221732
-0,410507	15:53:32.223062
-0,402544	15:53:32.224446
-0,395038	15:53:32.225746
-0,387112	15:53:32.227114
-0,379219	15:53:32.228472
-0,371574	15:53:32.229783
-0,363642	15:53:32.231139
-0,355686	15:53:32.232495
-0,348093	15:53:32.233785
-0,340023	15:53:32.235152
-0,331877	15:53:32.236528
-0,324111	15:53:32.237836
-0,315991	15:53:32.239200
-0,307658	15:53:32.240596
-0,299756	15:53:32.241916
-0,291732	15:53:32.243253
-0,283755	15:53:32.244579
-0,275626	15:53:32.245927
-0,267406	15:53:32.247287
-0,259166	15:53:32.248647
-0,250828	15:53:32.250020
-0,242546	15:53:32.251381
-0,234416	15:53:32.252714
-0,226026	15:53:32.254087
-0,217681	15:53:32.255450
-0,209271	15:53:32.256821
-0,200852	15:53:32.258191
-0,192552	15:53:32.259539
-0,184172	15:53:32.260898
-0,175722	15:53:32.262266
-0,167271	15:53:32.263632
-0,158659	15:53:32.265022
-0,150295	15:53:32.266370
-0,141753	15:53:32.267745
-0,133816	15:53:32.269021
-0,125485	15:53:32.270359
-0,117175	15:53:32.271692
-0,109031	15:53:32.272997
-0,100536	15:53:32.274357
-0,092008	15:53:32.275721
-0,083868	15:53:32.277022
-0,075316	15:53:32.278388
-0,066763	15:53:32.279753
-0,058795	15:53:32.281024
-0,050378	15:53:32.282366
-0,041887	15:53:32.283719
-0,03387	15:53:32.284996
-0,025235	15:53:32.286371
-0,016679	15:53:32.287733
-0,008581	15:53:32.289022
0,000001	15:53:32.290388
0,008684	15:53:32.291770
0,016544	15:53:32.293021
0,025062	15:53:32.294377
0,033534	15:53:32.295726
0,041521	15:53:32.296998
0,050115	15:53:32.298367
0,058668	15:53:32.299730
0,066771	15:53:32.301022
0,075377	15:53:32.302395
0,083973	15:53:32.303767
0,091829	15:53:32.305022
0,100231	15:53:32.306365
0,108727	15:53:32.307724
0,116677	15:53:32.308997
0,125275	15:53:32.310375
0,133759	15:53:32.311736
0,141779	15:53:32.313024
0,150257	15:53:32.314387
0,158785	15:53:32.315760
0,166614	15:53:32.317022
0,174892	15:53:32.318358
0,183299	15:53:32.319717
0,191478	15:53:32.321041
0,199878	15:53:32.322403
0,208288	15:53:32.323769
0,216254	15:53:32.325065
0,224642	15:53:32.326432
0,233032	15:53:32.327802
0,240844	15:53:32.329080
0,248963	15:53:32.330411
0,257316	15:53:32.331783
0,265238	15:53:32.333087
0,273518	15:53:32.334453
0,28176	15:53:32.335816
0,28961	15:53:32.337117
0,297814	15:53:32.338480
0,305805	15:53:32.339811
0,313518	15:53:32.341099
0,321589	15:53:32.342450
0,329674	15:53:32.343807
0,337386	15:53:32.345105
0,345456	15:53:32.346467
0,353633	15:53:32.347851
0,361266	15:53:32.349147
0,369176	15:53:32.350494
0,376991	15:53:32.351829
0,384613	15:53:32.353135
0,392386	15:53:32.354471
0,400435	15:53:32.355859
0,407913	15:53:32.357153
0,415931	15:53:32.358545
0,423834	15:53:32.359922
0,431377	15:53:32.361241
0,438983	15:53:32.362576
0,44679	15:53:32.363951
0,45439	15:53:32.365295
0,462075	15:53:32.366659
0,46973	15:53:32.368023
0,477444	15:53:32.369403
0,484891	15:53:32.370741
0,492337	15:53:32.372084
0,499907	15:53:32.373455
0,50739	15:53:32.374816
0,514839	15:53:32.376177
0,522322	15:53:32.377550
0,529511	15:53:32.378875
0,53682	15:53:32.380228
0,544085	15:53:32.381579
0,551397	15:53:32.382945
0,558659	15:53:32.384308
0,565944	15:53:32.385682
0,573119	15:53:32.387042
0,580103	15:53:32.388372
0,586829	15:53:32.389659
0,593865	15:53:32.391012
0,600877	15:53:32.392367
0,607596	15:53:32.393672
0,614589	15:53:32.395037
0,621576	15:53:32.396408
0,62811	15:53:32.397697
0,634964	15:53:32.399056
0,641671	15:53:32.400393
0,647942	15:53:32.401650
0,654538	15:53:32.402979
0,661277	15:53:32.404344
0,667821	15:53:32.405677
0,674626	15:53:32.407071
0,681241	15:53:32.408434
0,687615	15:53:32.409755
0,694024	15:53:32.411091
0,700458	15:53:32.412440
0,706555	15:53:32.413726
0,712994	15:53:32.415092
0,719343	15:53:32.416447
0,725472	15:53:32.417763
0,731727	15:53:32.419114
0,738135	15:53:32.420507
0,744101	15:53:32.421812
0,750175	15:53:32.423149
0,756251	15:53:32.424495
0,762043	15:53:32.425786
0,768061	15:53:32.427136
0,773873	15:53:32.428448
0,779581	15:53:32.429745
0,785673	15:53:32.431138
0,791593	15:53:32.432501
0,797326	15:53:32.433830
0,803038	15:53:32.435163
0,80876	15:53:32.436507
0,814192	15:53:32.437792
0,819926	15:53:32.439157
0,825643	15:53:32.440528
0,831077	15:53:32.441840
0,836707	15:53:32.443209
0,842318	15:53:32.444583
0,847775	15:53:32.445929
0,85314	15:53:32.447262
0,85849	15:53:32.448601
0,86385	15:53:32.449952
0,869167	15:53:32.451302
0,874531	15:53:32.452674
0,879723	15:53:32.454012
0,884914	15:53:32.455360
0,890071	15:53:32.456709
0,89522	15:53:32.458066
0,90034	15:53:32.459426
0,905447	15:53:32.460793
0,910499	15:53:32.462156
0,915439	15:53:32.463499
0,920279	15:53:32.464825
0,925187	15:53:32.466180
0,930068	15:53:32.467538
0,935066	15:53:32.468940
0,939941	15:53:32.470319
0,944736	15:53:32.471686
0,949296	15:53:32.472997
0,954001	15:53:32.474360
0,958627	15:53:32.475711
0,96299	15:53:32.476996
0,967595	15:53:32.478363
0,972173	15:53:32.479733
0,976448	15:53:32.481023
0,980984	15:53:32.482403
0,985395	15:53:32.483756
0,98957	15:53:32.485048
0,993889	15:53:32.486395
0,998255	15:53:32.487768
1,002318	15:53:32.489057
0,998024	15:53:32.490430
0,993737	15:53:32.491789
0,989534	15:53:32.493110
0,985218	15:53:32.494456
0,980835	15:53:32.495811
0,976625	15:53:32.497102
0,972139	15:53:32.498467
0,967608	15:53:32.499834
0,963266	15:53:32.501133
0,958665	15:53:32.502499
0,953969	15:53:32.503882
0,949633	15:53:32.505148
0,945027	15:53:32.506483
0,940388	15:53:32.507817
0,93572	15:53:32.509149
0,930894	15:53:32.510515
0,925976	15:53:32.511896
0,921137	15:53:32.513244
0,916162	15:53:32.514619
0,911254	15:53:32.515965
0,906308	15:53:32.517311
0,901313	15:53:32.518660
0,896112	15:53:32.520054
0,890979	15:53:32.521419
0,885826	15:53:32.522779
0,880697	15:53:32.524122
0,875493	15:53:32.525475
0,870202	15:53:32.526840
0,865131	15:53:32.528139
0,859763	15:53:32.529504
0,85421	15:53:32.530906
0,848814	15:53:32.532258
0,84337	15:53:32.533612
0,837941	15:53:32.534953
0,832273	15:53:32.536343
0,826719	15:53:32.537695
0,82109	15:53:32.539056
0,815413	15:53:32.540419
0,80996	15:53:32.541719
0,804307	15:53:32.543058
0,798504	15:53:32.544423
0,792956	15:53:32.545719
0,787119	15:53:32.547074
0,781212	15:53:32.548436
0,775506	15:53:32.549743
0,769521	15:53:32.551105
0,763536	15:53:32.552458
0,757785	15:53:32.553750
0,75176	15:53:32.555095
0,745642	15:53:32.556452
0,739668	15:53:32.557769
0,733437	15:53:32.559134
0,727171	15:53:32.560498
0,721176	15:53:32.561795
0,714811	15:53:32.563164
0,708477	15:53:32.564518
0,702373	15:53:32.565815
0,69595	15:53:32.567172
0,689436	15:53:32.568540
0,683219	15:53:32.569838
0,676629	15:53:32.571206
0,670029	15:53:32.572568
0,663612	15:53:32.573885
0,657021	15:53:32.575230
0,65034	15:53:32.576586
0,643676	15:53:32.577931
0,636931	15:53:32.579285
0,630099	15:53:32.580649
0,623225	15:53:32.582014
0,61637	15:53:32.583368
0,609564	15:53:32.584705
0,602719	15:53:32.586043
0,59567	15:53:32.587414
0,58863	15:53:32.588776
0,581502	15:53:32.590148
0,574313	15:53:32.591525
0,567529	15:53:32.592818
0,560465	15:53:32.594158
0,553171	15:53:32.595535
0,545912	15:53:32.596899
0,538485	15:53:32.598288
0,531136	15:53:32.599656
0,523899	15:53:32.600997
0,516716	15:53:32.602322
0,509349	15:53:32.603675
0,502125	15:53:32.604996
0,494623	15:53:32.606362
0,487123	15:53:32.607722
0,479919	15:53:32.609023
0,472346	15:53:32.610385
0,464872	15:53:32.611724
0,45767	15:53:32.613009
0,450081	15:53:32.614358
0,442525	15:53:32.615696
0,435263	15:53:32.616977
0,427562	15:53:32.618331
0,419632	15:53:32.619720
0,412165	15:53:32.621023
0,404271	15:53:32.622396
0,396326	15:53:32.623773
0,389101	15:53:32.625021
0,381306	15:53:32.626363
0,37347	15:53:32.627708
0,365912	15:53:32.629001
0,357944	15:53:32.630360
0,349999	15:53:32.631711
0,342231	15:53:32.633028
0,33476	15:53:32.634291
0,327222	15:53:32.635562
0,319978	15:53:32.636780
0,312687	15:53:32.638003
0,305504	15:53:32.639205
0,298238	15:53:32.640418
0,291016	15:53:32.641621
0,283638	15:53:32.642847
0,276384	15:53:32.644050
0,269053	15:53:32.645263
0,261701	15:53:32.646477
0,246142	15:53:32.649041
0,214344	15:53:32.654260
0,206118	15:53:32.655600
0,197908	15:53:32.656935
0,189691	15:53:32.658269
0,181978	15:53:32.659519
0,174383	15:53:32.660748
0,166902	15:53:32.661957
0,159418	15:53:32.663165
0,151787	15:53:32.664395
0,144359	15:53:32.665591
0,136618	15:53:32.666836
0,128819	15:53:32.668089
0,121191	15:53:32.669313
0,113632	15:53:32.670525
0,105922	15:53:32.671760
0,098667	15:53:32.672921
0,09107	15:53:32.674136
0,083393	15:53:32.675363
0,075753	15:53:32.676583
0,068273	15:53:32.677777
0,060775	15:53:32.678973
0,053262	15:53:32.680171
0,045757	15:53:32.681367
0,038125	15:53:32.682583
0,030609	15:53:32.683780
0,023398	15:53:32.684928
0,015854	15:53:32.686129
0,008284	15:53:32.687334
0,00075	15:53:32.688533
-0,007362	15:53:32.689824
-0,015354	15:53:32.691096
-0,023363	15:53:32.692371
-0,03105	15:53:32.693595
-0,039007	15:53:32.694862
-0,047023	15:53:32.696139
-0,054925	15:53:32.697398
-0,062804	15:53:32.698654
-0,070754	15:53:32.699922
-0,07835	15:53:32.701134
-0,086141	15:53:32.702378
-0,094041	15:53:32.703640
-0,101972	15:53:32.704908
-0,109865	15:53:32.706171
-0,117809	15:53:32.707443
-0,125663	15:53:32.708702
-0,133573	15:53:32.709971
-0,141463	15:53:32.711238
-0,149362	15:53:32.712508
-0,156761	15:53:32.713699
-0,16453	15:53:32.714951
-0,172307	15:53:32.716206
-0,180211	15:53:32.717483
-0,187925	15:53:32.718731
-0,195812	15:53:32.720009
-0,203434	15:53:32.721246
-0,211304	15:53:32.722525
-0,219098	15:53:32.723794
-0,226401	15:53:32.724985
-0,234445	15:53:32.726299
-0,242364	15:53:32.727595
-0,25034	15:53:32.728903
-0,258221	15:53:32.730198
-0,266207	15:53:32.731513
-0,274297	15:53:32.732848
-0,282483	15:53:32.734202
-0,290669	15:53:32.735559
-0,298984	15:53:32.736941
-0,307081	15:53:32.738290
-0,31506	15:53:32.739623
-0,323133	15:53:32.740975
-0,331148	15:53:32.742321
-0,339474	15:53:32.743723
-0,347194	15:53:32.745027
-0,3554	15:53:32.746417
-0,363352	15:53:32.747768
-0,371016	15:53:32.749074
-0,378785	15:53:32.750402
-0,386768	15:53:32.751771
-0,394232	15:53:32.753055
-0,402303	15:53:32.754448
-0,410168	15:53:32.755810
-0,417682	15:53:32.757116
-0,425562	15:53:32.758490
-0,433252	15:53:32.759836
-0,440591	15:53:32.761125
-0,448294	15:53:32.762483
-0,456105	15:53:32.763865
-0,463495	15:53:32.765178
-0,471223	15:53:32.766556
-0,478801	15:53:32.767913
-0,486283	15:53:32.769258
-0,493773	15:53:32.770610
-0,501282	15:53:32.771971
-0,50862	15:53:32.773307
-0,51618	15:53:32.774689
-0,523586	15:53:32.776049
-0,531045	15:53:32.777425
-0,538272	15:53:32.778764
-0,545433	15:53:32.780097
-0,55284	15:53:32.781482
-0,560078	15:53:32.782842
-0,567325	15:53:32.784210
-0,574584	15:53:32.785587
-0,581682	15:53:32.786940
-0,588665	15:53:32.788278
-0,595651	15:53:32.789623
-0,602783	15:53:32.791003
-0,60977	15:53:32.792362
